"ORDER_ID","CUSTOMER_ID","PRODUCT_ID","QUANTITY","STATUS","COURIER_PARTNER","ORDER_DATE","SHIPPED_DATE","DELIVERY_DATE","CNT"
376987,1048,"P_017",1,"Delivered","BlueDart",31-DEC-25 12.00.00.000000000 AM,03-JAN-26 12.00.00.000000000 AM,09-JAN-26 12.00.00.000000000 AM,2
312859,1038,"P_014",3,"Delivered","XpressBees",18-JUL-24 12.00.00.000000000 AM,22-JUL-24 12.00.00.000000000 AM,28-JUL-24 12.00.00.000000000 AM,2
329499,1034,"P_004",2,"Cancelled","BlueDart",12-DEC-24 12.00.00.000000000 AM,12-DEC-24 12.00.00.000000000 AM,,2
314139,1025,"P_014",1,"Cancelled","EcomExpress",22-JUL-24 12.00.00.000000000 AM,24-JUL-24 12.00.00.000000000 AM,,2
330907,1047,"P_009",3,"Delivered","XpressBees",21-DEC-24 12.00.00.000000000 AM,21-DEC-24 12.00.00.000000000 AM,26-DEC-24 12.00.00.000000000 AM,2
380123,1022,"P_020",5,"Delivered","Delhivery",30-JAN-26 12.00.00.000000000 AM,03-FEB-26 12.00.00.000000000 AM,05-FEB-26 12.00.00.000000000 AM,2
331419,1037,"P_015",3,"Delivered","EcomExpress",04-DEC-24 12.00.00.000000000 AM,09-DEC-24 12.00.00.000000000 AM,16-DEC-24 12.00.00.000000000 AM,2
315163,1014,"P_019",5,"Delivered","XpressBees",25-AUG-24 12.00.00.000000000 AM,29-AUG-24 12.00.00.000000000 AM,06-SEP-24 12.00.00.000000000 AM,2
365147,1023,"P_013",4,"Returned","EcomExpress",10-SEP-25 12.00.00.000000000 AM,11-SEP-25 12.00.00.000000000 AM,13-SEP-25 12.00.00.000000000 AM,2
381531,1013,"P_018",4,"Returned","EcomExpress",31-JAN-26 12.00.00.000000000 AM,02-FEB-26 12.00.00.000000000 AM,08-FEB-26 12.00.00.000000000 AM,2
332827,1049,"P_014",4,"Delivered","Delhivery",30-DEC-24 12.00.00.000000000 AM,03-JAN-25 12.00.00.000000000 AM,12-JAN-25 12.00.00.000000000 AM,2
300123,1025,"P_011",1,"Delivered","EcomExpress",12-APR-24 12.00.00.000000000 AM,12-APR-24 12.00.00.000000000 AM,13-APR-24 12.00.00.000000000 AM,2
367003,1003,"P_012",4,"Delivered","EcomExpress",01-SEP-25 12.00.00.000000000 AM,01-SEP-25 12.00.00.000000000 AM,04-SEP-25 12.00.00.000000000 AM,2
383771,1044,"P_006",5,"Delivered","EcomExpress",02-FEB-26 12.00.00.000000000 AM,03-FEB-26 12.00.00.000000000 AM,08-FEB-26 12.00.00.000000000 AM,2
334875,1016,"P_010",1,"Delivered","XpressBees",11-JAN-25 12.00.00.000000000 AM,15-JAN-25 12.00.00.000000000 AM,24-JAN-25 12.00.00.000000000 AM,2
318555,1016,"P_019",4,"Delivered","DTDC",15-SEP-24 12.00.00.000000000 AM,18-SEP-24 12.00.00.000000000 AM,25-SEP-24 12.00.00.000000000 AM,2
368923,1033,"P_008",1,"Delivered","Delhivery",07-OCT-25 12.00.00.000000000 AM,09-OCT-25 12.00.00.000000000 AM,13-OCT-25 12.00.00.000000000 AM,2
385627,1015,"P_008",4,"Delivered","Delhivery",25-FEB-26 12.00.00.000000000 AM,26-FEB-26 12.00.00.000000000 AM,06-MAR-26 12.00.00.000000000 AM,2
353179,1012,"P_006",1,"Delivered","DTDC",13-MAY-25 12.00.00.000000000 AM,18-MAY-25 12.00.00.000000000 AM,19-MAY-25 12.00.00.000000000 AM,2
369755,1040,"P_014",1,"Cancelled","DTDC",12-OCT-25 12.00.00.000000000 AM,15-OCT-25 12.00.00.000000000 AM,,2
353435,1031,"P_008",5,"Delivered","DTDC",13-JUN-25 12.00.00.000000000 AM,17-JUN-25 12.00.00.000000000 AM,22-JUN-25 12.00.00.000000000 AM,2
304795,1026,"P_013",4,"Delivered","EcomExpress",09-MAY-24 12.00.00.000000000 AM,12-MAY-24 12.00.00.000000000 AM,18-MAY-24 12.00.00.000000000 AM,2
322075,1033,"P_002",4,"Delivered","Delhivery",16-SEP-24 12.00.00.000000000 AM,18-SEP-24 12.00.00.000000000 AM,25-SEP-24 12.00.00.000000000 AM,2
355035,1050,"P_012",5,"Delivered","DTDC",21-JUN-25 12.00.00.000000000 AM,21-JUN-25 12.00.00.000000000 AM,26-JUN-25 12.00.00.000000000 AM,2
306267,1003,"P_013",5,"Delivered","EcomExpress",09-MAY-24 12.00.00.000000000 AM,09-MAY-24 12.00.00.000000000 AM,18-MAY-24 12.00.00.000000000 AM,2
322971,1048,"P_014",3,"Delivered","XpressBees",14-OCT-24 12.00.00.000000000 AM,14-OCT-24 12.00.00.000000000 AM,17-OCT-24 12.00.00.000000000 AM,2
340571,1046,"P_009",5,"Returned","BlueDart",25-FEB-25 12.00.00.000000000 AM,01-MAR-25 12.00.00.000000000 AM,06-MAR-25 12.00.00.000000000 AM,2
307931,1027,"P_010",1,"Delivered","DTDC",14-JUN-24 12.00.00.000000000 AM,18-JUN-24 12.00.00.000000000 AM,20-JUN-24 12.00.00.000000000 AM,2
308187,1038,"P_001",5,"Cancelled","Delhivery",15-JUN-24 12.00.00.000000000 AM,20-JUN-24 12.00.00.000000000 AM,,2
308891,1028,"P_010",3,"Delivered","EcomExpress",15-JUN-24 12.00.00.000000000 AM,15-JUN-24 12.00.00.000000000 AM,21-JUN-24 12.00.00.000000000 AM,2
378844,1023,"P_005",4,"Cancelled","XpressBees",16-DEC-25 12.00.00.000000000 AM,20-DEC-25 12.00.00.000000000 AM,,2
362908,1018,"P_009",3,"Delivered","DTDC",12-AUG-25 12.00.00.000000000 AM,16-AUG-25 12.00.00.000000000 AM,23-AUG-25 12.00.00.000000000 AM,2
379548,1003,"P_007",2,"Delivered","DTDC",27-JAN-26 12.00.00.000000000 AM,27-JAN-26 12.00.00.000000000 AM,29-JAN-26 12.00.00.000000000 AM,2
314716,1001,"P_002",2,"Returned","Delhivery",04-AUG-24 12.00.00.000000000 AM,06-AUG-24 12.00.00.000000000 AM,09-AUG-24 12.00.00.000000000 AM,2
380316,1014,"P_008",1,"Delivered","EcomExpress",18-JAN-26 12.00.00.000000000 AM,19-JAN-26 12.00.00.000000000 AM,23-JAN-26 12.00.00.000000000 AM,2
364060,1023,"P_004",2,"Delivered","Delhivery",02-AUG-25 12.00.00.000000000 AM,06-AUG-25 12.00.00.000000000 AM,16-AUG-25 12.00.00.000000000 AM,2
364572,1029,"P_018",1,"Returned","BlueDart",27-SEP-25 12.00.00.000000000 AM,02-OCT-25 12.00.00.000000000 AM,10-OCT-25 12.00.00.000000000 AM,2
315996,1044,"P_008",5,"Delivered","EcomExpress",23-AUG-24 12.00.00.000000000 AM,25-AUG-24 12.00.00.000000000 AM,26-AUG-24 12.00.00.000000000 AM,2
349916,1039,"P_005",1,"Delivered","BlueDart",31-MAY-25 12.00.00.000000000 AM,01-JUN-25 12.00.00.000000000 AM,02-JUN-25 12.00.00.000000000 AM,2
384476,1007,"P_001",1,"Delivered","DTDC",07-FEB-26 12.00.00.000000000 AM,12-FEB-26 12.00.00.000000000 AM,20-FEB-26 12.00.00.000000000 AM,2
368668,1029,"P_013",5,"Delivered","XpressBees",23-OCT-25 12.00.00.000000000 AM,28-OCT-25 12.00.00.000000000 AM,04-NOV-25 12.00.00.000000000 AM,2
320604,1043,"P_014",5,"Delivered","DTDC",19-SEP-24 12.00.00.000000000 AM,23-SEP-24 12.00.00.000000000 AM,25-SEP-24 12.00.00.000000000 AM,2
336988,1040,"P_005",3,"Cancelled","DTDC",07-JAN-25 12.00.00.000000000 AM,09-JAN-25 12.00.00.000000000 AM,,2
320860,1004,"P_004",3,"Delivered","DTDC",04-SEP-24 12.00.00.000000000 AM,07-SEP-24 12.00.00.000000000 AM,12-SEP-24 12.00.00.000000000 AM,2
353628,1015,"P_006",5,"Cancelled","BlueDart",15-JUN-25 12.00.00.000000000 AM,18-JUN-25 12.00.00.000000000 AM,,2
339164,1038,"P_005",4,"Delivered","EcomExpress",14-FEB-25 12.00.00.000000000 AM,19-FEB-25 12.00.00.000000000 AM,26-FEB-25 12.00.00.000000000 AM,2
339868,1022,"P_003",3,"Delivered","Delhivery",14-FEB-25 12.00.00.000000000 AM,19-FEB-25 12.00.00.000000000 AM,21-FEB-25 12.00.00.000000000 AM,2
323612,1020,"P_005",1,"Cancelled","Delhivery",09-OCT-24 12.00.00.000000000 AM,11-OCT-24 12.00.00.000000000 AM,,2
324316,1004,"P_001",1,"Cancelled","EcomExpress",14-OCT-24 12.00.00.000000000 AM,19-OCT-24 12.00.00.000000000 AM,,2
357084,1031,"P_004",1,"Delivered","EcomExpress",15-JUL-25 12.00.00.000000000 AM,15-JUL-25 12.00.00.000000000 AM,18-JUL-25 12.00.00.000000000 AM,2
357212,1020,"P_014",1,"Returned","EcomExpress",11-JUL-25 12.00.00.000000000 AM,16-JUL-25 12.00.00.000000000 AM,25-JUL-25 12.00.00.000000000 AM,2
340892,1046,"P_007",3,"Delivered","DTDC",15-FEB-25 12.00.00.000000000 AM,18-FEB-25 12.00.00.000000000 AM,27-FEB-25 12.00.00.000000000 AM,2
341596,1034,"P_016",1,"Delivered","BlueDart",14-MAR-25 12.00.00.000000000 AM,18-MAR-25 12.00.00.000000000 AM,21-MAR-25 12.00.00.000000000 AM,2
374556,1040,"P_015",3,"Delivered","DTDC",07-NOV-25 12.00.00.000000000 AM,09-NOV-25 12.00.00.000000000 AM,19-NOV-25 12.00.00.000000000 AM,2
309404,1020,"P_005",4,"Delivered","Delhivery",20-JUN-24 12.00.00.000000000 AM,20-JUN-24 12.00.00.000000000 AM,28-JUN-24 12.00.00.000000000 AM,2
309468,1024,"P_005",4,"Cancelled","BlueDart",30-JUN-24 12.00.00.000000000 AM,01-JUL-24 12.00.00.000000000 AM,,2
310172,1013,"P_011",4,"Delivered","XpressBees",22-JUN-24 12.00.00.000000000 AM,25-JUN-24 12.00.00.000000000 AM,03-JUL-24 12.00.00.000000000 AM,2
310620,1037,"P_012",4,"Cancelled","BlueDart",17-JUN-24 12.00.00.000000000 AM,21-JUN-24 12.00.00.000000000 AM,,2
310684,1007,"P_002",3,"Delivered","Delhivery",05-JUN-24 12.00.00.000000000 AM,06-JUN-24 12.00.00.000000000 AM,14-JUN-24 12.00.00.000000000 AM,2
376989,1005,"P_008",4,"Delivered","XpressBees",19-DEC-25 12.00.00.000000000 AM,20-DEC-25 12.00.00.000000000 AM,26-DEC-25 12.00.00.000000000 AM,2
361885,1023,"P_009",2,"Delivered","EcomExpress",29-AUG-25 12.00.00.000000000 AM,30-AUG-25 12.00.00.000000000 AM,31-AUG-25 12.00.00.000000000 AM,2
362717,1030,"P_006",2,"Delivered","EcomExpress",03-AUG-25 12.00.00.000000000 AM,07-AUG-25 12.00.00.000000000 AM,08-AUG-25 12.00.00.000000000 AM,2
313757,1047,"P_003",2,"Delivered","Delhivery",21-JUL-24 12.00.00.000000000 AM,22-JUL-24 12.00.00.000000000 AM,23-JUL-24 12.00.00.000000000 AM,2
330717,1030,"P_017",3,"Delivered","Delhivery",27-DEC-24 12.00.00.000000000 AM,31-DEC-24 12.00.00.000000000 AM,09-JAN-25 12.00.00.000000000 AM,2
379997,1017,"P_018",3,"Delivered","BlueDart",29-JAN-26 12.00.00.000000000 AM,03-FEB-26 12.00.00.000000000 AM,08-FEB-26 12.00.00.000000000 AM,2
380189,1046,"P_012",3,"Returned","BlueDart",15-JAN-26 12.00.00.000000000 AM,16-JAN-26 12.00.00.000000000 AM,26-JAN-26 12.00.00.000000000 AM,2
331101,1027,"P_015",5,"Delivered","BlueDart",18-DEC-24 12.00.00.000000000 AM,22-DEC-24 12.00.00.000000000 AM,25-DEC-24 12.00.00.000000000 AM,2
314909,1025,"P_003",2,"Delivered","XpressBees",10-AUG-24 12.00.00.000000000 AM,10-AUG-24 12.00.00.000000000 AM,14-AUG-24 12.00.00.000000000 AM,2
315165,1023,"P_009",2,"Cancelled","BlueDart",16-AUG-24 12.00.00.000000000 AM,16-AUG-24 12.00.00.000000000 AM,,2
331677,1016,"P_012",1,"Delivered","Delhivery",14-DEC-24 12.00.00.000000000 AM,17-DEC-24 12.00.00.000000000 AM,24-DEC-24 12.00.00.000000000 AM,2
364829,1022,"P_018",2,"Delivered","EcomExpress",06-SEP-25 12.00.00.000000000 AM,10-SEP-25 12.00.00.000000000 AM,17-SEP-25 12.00.00.000000000 AM,2
300061,1045,"P_019",5,"Delivered","DTDC",18-APR-24 12.00.00.000000000 AM,19-APR-24 12.00.00.000000000 AM,27-APR-24 12.00.00.000000000 AM,2
382365,1007,"P_018",3,"Delivered","XpressBees",28-JAN-26 12.00.00.000000000 AM,30-JAN-26 12.00.00.000000000 AM,09-FEB-26 12.00.00.000000000 AM,2
366237,1013,"P_007",2,"Delivered","Delhivery",13-SEP-25 12.00.00.000000000 AM,14-SEP-25 12.00.00.000000000 AM,15-SEP-25 12.00.00.000000000 AM,2
318749,1007,"P_020",2,"Delivered","EcomExpress",13-SEP-24 12.00.00.000000000 AM,17-SEP-24 12.00.00.000000000 AM,22-SEP-24 12.00.00.000000000 AM,2
302557,1038,"P_008",4,"Delivered","XpressBees",29-APR-24 12.00.00.000000000 AM,29-APR-24 12.00.00.000000000 AM,09-MAY-24 12.00.00.000000000 AM,2
319069,1040,"P_017",5,"Delivered","DTDC",14-SEP-24 12.00.00.000000000 AM,16-SEP-24 12.00.00.000000000 AM,22-SEP-24 12.00.00.000000000 AM,2
352221,1016,"P_001",1,"Delivered","DTDC",30-MAY-25 12.00.00.000000000 AM,02-JUN-25 12.00.00.000000000 AM,11-JUN-25 12.00.00.000000000 AM,2
352797,1015,"P_015",1,"Delivered","XpressBees",22-MAY-25 12.00.00.000000000 AM,26-MAY-25 12.00.00.000000000 AM,29-MAY-25 12.00.00.000000000 AM,2
385629,1050,"P_008",5,"Cancelled","DTDC",26-FEB-26 12.00.00.000000000 AM,28-FEB-26 12.00.00.000000000 AM,,2
385821,1020,"P_008",2,"Cancelled","XpressBees",19-FEB-26 12.00.00.000000000 AM,24-FEB-26 12.00.00.000000000 AM,,2
386013,1016,"P_018",1,"Delivered","Delhivery",18-FEB-26 12.00.00.000000000 AM,22-FEB-26 12.00.00.000000000 AM,24-FEB-26 12.00.00.000000000 AM,2
320669,1032,"P_014",3,"Delivered","DTDC",28-SEP-24 12.00.00.000000000 AM,01-OCT-24 12.00.00.000000000 AM,05-OCT-24 12.00.00.000000000 AM,2
304413,1010,"P_017",5,"Delivered","XpressBees",12-MAY-24 12.00.00.000000000 AM,12-MAY-24 12.00.00.000000000 AM,20-MAY-24 12.00.00.000000000 AM,2
370205,1047,"P_020",4,"Returned","BlueDart",30-OCT-25 12.00.00.000000000 AM,04-NOV-25 12.00.00.000000000 AM,10-NOV-25 12.00.00.000000000 AM,2
387037,1023,"P_003",2,"Delivered","DTDC",31-MAR-26 12.00.00.000000000 AM,04-APR-26 12.00.00.000000000 AM,08-APR-26 12.00.00.000000000 AM,2
305885,1016,"P_007",3,"Delivered","BlueDart",08-MAY-24 12.00.00.000000000 AM,13-MAY-24 12.00.00.000000000 AM,22-MAY-24 12.00.00.000000000 AM,2
387933,1005,"P_009",1,"Delivered","XpressBees",25-MAR-26 12.00.00.000000000 AM,25-MAR-26 12.00.00.000000000 AM,03-APR-26 12.00.00.000000000 AM,2
355293,1010,"P_010",2,"Delivered","DTDC",25-JUN-25 12.00.00.000000000 AM,25-JUN-25 12.00.00.000000000 AM,02-JUL-25 12.00.00.000000000 AM,2
358109,1027,"P_004",5,"Delivered","BlueDart",02-JUL-25 12.00.00.000000000 AM,07-JUL-25 12.00.00.000000000 AM,15-JUL-25 12.00.00.000000000 AM,2
341917,1003,"P_007",1,"Delivered","BlueDart",25-MAR-25 12.00.00.000000000 AM,27-MAR-25 12.00.00.000000000 AM,31-MAR-25 12.00.00.000000000 AM,2
342301,1019,"P_010",1,"Delivered","Delhivery",25-MAR-25 12.00.00.000000000 AM,30-MAR-25 12.00.00.000000000 AM,03-APR-25 12.00.00.000000000 AM,2
359133,1006,"P_019",4,"Delivered","XpressBees",04-JUL-25 12.00.00.000000000 AM,07-JUL-25 12.00.00.000000000 AM,15-JUL-25 12.00.00.000000000 AM,2
375517,1023,"P_002",1,"Delivered","DTDC",24-NOV-25 12.00.00.000000000 AM,25-NOV-25 12.00.00.000000000 AM,05-DEC-25 12.00.00.000000000 AM,2
342941,1016,"P_007",3,"Cancelled","BlueDart",01-MAR-25 12.00.00.000000000 AM,05-MAR-25 12.00.00.000000000 AM,,2
359901,1006,"P_013",5,"Delivered","DTDC",23-JUL-25 12.00.00.000000000 AM,28-JUL-25 12.00.00.000000000 AM,07-AUG-25 12.00.00.000000000 AM,2
376285,1050,"P_006",1,"Delivered","XpressBees",08-DEC-25 12.00.00.000000000 AM,11-DEC-25 12.00.00.000000000 AM,21-DEC-25 12.00.00.000000000 AM,2
359965,1003,"P_018",2,"Delivered","Delhivery",30-JUL-25 12.00.00.000000000 AM,31-JUL-25 12.00.00.000000000 AM,04-AUG-25 12.00.00.000000000 AM,2
360606,1044,"P_010",2,"Delivered","Delhivery",11-AUG-25 12.00.00.000000000 AM,11-AUG-25 12.00.00.000000000 AM,13-AUG-25 12.00.00.000000000 AM,2
345246,1016,"P_013",3,"Delivered","EcomExpress",09-MAR-25 12.00.00.000000000 AM,14-MAR-25 12.00.00.000000000 AM,16-MAR-25 12.00.00.000000000 AM,2
312542,1041,"P_006",1,"Delivered","EcomExpress",15-JUL-24 12.00.00.000000000 AM,19-JUL-24 12.00.00.000000000 AM,27-JUL-24 12.00.00.000000000 AM,2
345822,1004,"P_001",2,"Delivered","XpressBees",14-APR-25 12.00.00.000000000 AM,17-APR-25 12.00.00.000000000 AM,18-APR-25 12.00.00.000000000 AM,2
362334,1042,"P_005",3,"Returned","BlueDart",01-AUG-25 12.00.00.000000000 AM,01-AUG-25 12.00.00.000000000 AM,10-AUG-25 12.00.00.000000000 AM,2
331152,1014,"P_002",1,"Cancelled","EcomExpress",05-DEC-24 12.00.00.000000000 AM,08-DEC-24 12.00.00.000000000 AM,,2
331280,1009,"P_019",3,"Delivered","XpressBees",30-DEC-24 12.00.00.000000000 AM,30-DEC-24 12.00.00.000000000 AM,31-DEC-24 12.00.00.000000000 AM,2
331344,1028,"P_008",4,"Delivered","EcomExpress",12-DEC-24 12.00.00.000000000 AM,17-DEC-24 12.00.00.000000000 AM,24-DEC-24 12.00.00.000000000 AM,2
331408,1005,"P_008",5,"Delivered","EcomExpress",08-DEC-24 12.00.00.000000000 AM,10-DEC-24 12.00.00.000000000 AM,16-DEC-24 12.00.00.000000000 AM,2
365648,1008,"P_010",1,"Delivered","Delhivery",24-SEP-25 12.00.00.000000000 AM,24-SEP-25 12.00.00.000000000 AM,04-OCT-25 12.00.00.000000000 AM,2
333008,1016,"P_003",1,"Delivered","XpressBees",24-DEC-24 12.00.00.000000000 AM,24-DEC-24 12.00.00.000000000 AM,30-DEC-24 12.00.00.000000000 AM,2
317008,1013,"P_020",1,"Delivered","DTDC",23-AUG-24 12.00.00.000000000 AM,23-AUG-24 12.00.00.000000000 AM,29-AUG-24 12.00.00.000000000 AM,2
300752,1042,"P_011",5,"Delivered","Delhivery",06-APR-24 12.00.00.000000000 AM,07-APR-24 12.00.00.000000000 AM,12-APR-24 12.00.00.000000000 AM,2
334032,1020,"P_004",5,"Delivered","Delhivery",22-JAN-25 12.00.00.000000000 AM,24-JAN-25 12.00.00.000000000 AM,30-JAN-25 12.00.00.000000000 AM,2
383184,1021,"P_001",1,"Returned","XpressBees",02-FEB-26 12.00.00.000000000 AM,05-FEB-26 12.00.00.000000000 AM,15-FEB-26 12.00.00.000000000 AM,2
301520,1046,"P_019",3,"Delivered","Delhivery",15-APR-24 12.00.00.000000000 AM,20-APR-24 12.00.00.000000000 AM,26-APR-24 12.00.00.000000000 AM,2
302032,1032,"P_018",2,"Delivered","BlueDart",27-APR-24 12.00.00.000000000 AM,27-APR-24 12.00.00.000000000 AM,04-MAY-24 12.00.00.000000000 AM,2
335248,1001,"P_007",2,"Delivered","DTDC",22-JAN-25 12.00.00.000000000 AM,22-JAN-25 12.00.00.000000000 AM,31-JAN-25 12.00.00.000000000 AM,2
302672,1017,"P_001",1,"Delivered","XpressBees",03-APR-24 12.00.00.000000000 AM,05-APR-24 12.00.00.000000000 AM,09-APR-24 12.00.00.000000000 AM,2
352464,1025,"P_005",5,"Delivered","XpressBees",28-MAY-25 12.00.00.000000000 AM,29-MAY-25 12.00.00.000000000 AM,31-MAY-25 12.00.00.000000000 AM,2
304528,1050,"P_012",3,"Delivered","BlueDart",22-MAY-24 12.00.00.000000000 AM,22-MAY-24 12.00.00.000000000 AM,28-MAY-24 12.00.00.000000000 AM,2
320976,1034,"P_014",1,"Delivered","EcomExpress",04-SEP-24 12.00.00.000000000 AM,04-SEP-24 12.00.00.000000000 AM,08-SEP-24 12.00.00.000000000 AM,2
370384,1040,"P_020",3,"Delivered","XpressBees",11-OCT-25 12.00.00.000000000 AM,11-OCT-25 12.00.00.000000000 AM,13-OCT-25 12.00.00.000000000 AM,2
370576,1008,"P_018",2,"Delivered","BlueDart",28-OCT-25 12.00.00.000000000 AM,28-OCT-25 12.00.00.000000000 AM,02-NOV-25 12.00.00.000000000 AM,2
388560,1022,"P_011",5,"Delivered","EcomExpress",09-MAR-26 12.00.00.000000000 AM,12-MAR-26 12.00.00.000000000 AM,22-MAR-26 12.00.00.000000000 AM,2
323152,1046,"P_006",5,"Delivered","Delhivery",05-OCT-24 12.00.00.000000000 AM,06-OCT-24 12.00.00.000000000 AM,08-OCT-24 12.00.00.000000000 AM,2
307728,1030,"P_015",2,"Delivered","Delhivery",15-JUN-24 12.00.00.000000000 AM,19-JUN-24 12.00.00.000000000 AM,28-JUN-24 12.00.00.000000000 AM,2
357072,1028,"P_018",3,"Delivered","BlueDart",28-JUL-25 12.00.00.000000000 AM,28-JUL-25 12.00.00.000000000 AM,02-AUG-25 12.00.00.000000000 AM,2
390224,1040,"P_015",5,"Returned","XpressBees",22-MAR-26 12.00.00.000000000 AM,24-MAR-26 12.00.00.000000000 AM,28-MAR-26 12.00.00.000000000 AM,2
341136,1047,"P_010",1,"Delivered","EcomExpress",05-FEB-25 12.00.00.000000000 AM,08-FEB-25 12.00.00.000000000 AM,09-FEB-25 12.00.00.000000000 AM,2
341264,1001,"P_012",2,"Returned","DTDC",03-FEB-25 12.00.00.000000000 AM,03-FEB-25 12.00.00.000000000 AM,10-FEB-25 12.00.00.000000000 AM,2
357904,1048,"P_002",4,"Delivered","DTDC",16-JUL-25 12.00.00.000000000 AM,18-JUL-25 12.00.00.000000000 AM,23-JUL-25 12.00.00.000000000 AM,2
309456,1008,"P_017",2,"Delivered","EcomExpress",01-JUN-24 12.00.00.000000000 AM,03-JUN-24 12.00.00.000000000 AM,05-JUN-24 12.00.00.000000000 AM,2
325840,1040,"P_005",4,"Delivered","Delhivery",06-NOV-24 12.00.00.000000000 AM,11-NOV-24 12.00.00.000000000 AM,14-NOV-24 12.00.00.000000000 AM,2
375184,1038,"P_018",2,"Delivered","XpressBees",24-NOV-25 12.00.00.000000000 AM,25-NOV-25 12.00.00.000000000 AM,28-NOV-25 12.00.00.000000000 AM,2
326608,1046,"P_012",1,"Delivered","XpressBees",08-NOV-24 12.00.00.000000000 AM,09-NOV-24 12.00.00.000000000 AM,14-NOV-24 12.00.00.000000000 AM,2
328465,1031,"P_006",5,"Delivered","BlueDart",07-NOV-24 12.00.00.000000000 AM,10-NOV-24 12.00.00.000000000 AM,12-NOV-24 12.00.00.000000000 AM,2
361297,1039,"P_010",5,"Delivered","Delhivery",01-AUG-25 12.00.00.000000000 AM,03-AUG-25 12.00.00.000000000 AM,08-AUG-25 12.00.00.000000000 AM,2
328849,1049,"P_014",3,"Delivered","EcomExpress",15-NOV-24 12.00.00.000000000 AM,19-NOV-24 12.00.00.000000000 AM,24-NOV-24 12.00.00.000000000 AM,2
362193,1035,"P_012",5,"Returned","XpressBees",24-AUG-25 12.00.00.000000000 AM,25-AUG-25 12.00.00.000000000 AM,31-AUG-25 12.00.00.000000000 AM,2
329489,1044,"P_018",4,"Delivered","EcomExpress",11-DEC-24 12.00.00.000000000 AM,12-DEC-24 12.00.00.000000000 AM,20-DEC-24 12.00.00.000000000 AM,2
329809,1038,"P_017",3,"Delivered","Delhivery",08-DEC-24 12.00.00.000000000 AM,11-DEC-24 12.00.00.000000000 AM,19-DEC-24 12.00.00.000000000 AM,2
346769,1022,"P_011",5,"Delivered","DTDC",10-APR-25 12.00.00.000000000 AM,14-APR-25 12.00.00.000000000 AM,21-APR-25 12.00.00.000000000 AM,2
347025,1038,"P_016",2,"Delivered","BlueDart",20-APR-25 12.00.00.000000000 AM,25-APR-25 12.00.00.000000000 AM,01-MAY-25 12.00.00.000000000 AM,2
314513,1010,"P_017",3,"Cancelled","BlueDart",20-AUG-24 12.00.00.000000000 AM,25-AUG-24 12.00.00.000000000 AM,,2
315281,1038,"P_020",3,"Returned","XpressBees",01-AUG-24 12.00.00.000000000 AM,06-AUG-24 12.00.00.000000000 AM,14-AUG-24 12.00.00.000000000 AM,2
366097,1025,"P_004",5,"Delivered","Delhivery",01-SEP-25 12.00.00.000000000 AM,06-SEP-25 12.00.00.000000000 AM,12-SEP-25 12.00.00.000000000 AM,2
366545,1008,"P_004",3,"Delivered","DTDC",05-SEP-25 12.00.00.000000000 AM,08-SEP-25 12.00.00.000000000 AM,10-SEP-25 12.00.00.000000000 AM,2
317649,1036,"P_005",2,"Delivered","EcomExpress",06-AUG-24 12.00.00.000000000 AM,07-AUG-24 12.00.00.000000000 AM,10-AUG-24 12.00.00.000000000 AM,2
318161,1004,"P_016",3,"Delivered","EcomExpress",24-AUG-24 12.00.00.000000000 AM,26-AUG-24 12.00.00.000000000 AM,28-AUG-24 12.00.00.000000000 AM,2
384017,1031,"P_015",3,"Cancelled","Delhivery",02-FEB-26 12.00.00.000000000 AM,07-FEB-26 12.00.00.000000000 AM,,2
351441,1045,"P_015",4,"Delivered","EcomExpress",24-MAY-25 12.00.00.000000000 AM,28-MAY-25 12.00.00.000000000 AM,06-JUN-25 12.00.00.000000000 AM,2
352017,1048,"P_015",2,"Delivered","BlueDart",29-MAY-25 12.00.00.000000000 AM,01-JUN-25 12.00.00.000000000 AM,04-JUN-25 12.00.00.000000000 AM,2
303569,1027,"P_008",5,"Delivered","Delhivery",29-MAY-24 12.00.00.000000000 AM,02-JUN-24 12.00.00.000000000 AM,04-JUN-24 12.00.00.000000000 AM,2
353361,1005,"P_005",2,"Cancelled","Delhivery",15-JUN-25 12.00.00.000000000 AM,17-JUN-25 12.00.00.000000000 AM,,2
320849,1024,"P_005",4,"Delivered","Delhivery",14-SEP-24 12.00.00.000000000 AM,16-SEP-24 12.00.00.000000000 AM,17-SEP-24 12.00.00.000000000 AM,3
370705,1043,"P_004",1,"Delivered","DTDC",03-OCT-25 12.00.00.000000000 AM,07-OCT-25 12.00.00.000000000 AM,10-OCT-25 12.00.00.000000000 AM,2
355217,1006,"P_010",5,"Delivered","BlueDart",11-JUN-25 12.00.00.000000000 AM,16-JUN-25 12.00.00.000000000 AM,17-JUN-25 12.00.00.000000000 AM,2
356241,1015,"P_020",1,"Delivered","XpressBees",20-JUN-25 12.00.00.000000000 AM,22-JUN-25 12.00.00.000000000 AM,25-JUN-25 12.00.00.000000000 AM,2
373073,1029,"P_020",1,"Delivered","BlueDart",30-NOV-25 12.00.00.000000000 AM,30-NOV-25 12.00.00.000000000 AM,08-DEC-25 12.00.00.000000000 AM,2
324177,1045,"P_012",2,"Delivered","Delhivery",17-OCT-24 12.00.00.000000000 AM,21-OCT-24 12.00.00.000000000 AM,25-OCT-24 12.00.00.000000000 AM,2
